Unique ID,feature_name,Honorees,City,County,State,Side,Coordinates,Symbol Type,Symbol Category,Sponsors,Year Dedicated,Year Removed,Tracking Status
1362,Wheeler Avenue,Joseph Wheeler,Alexandria,Alexandria,VA,South,"38.808155,-77.100695",Highway / Roadway,Roads,Uknown,,,Live
1413,Confederate Monument,No specific honoree,Amelia,Amelia,VA,South,"37.342417,-77.980850",Monument,Courthouse Grounds,United Daughters of the Confederacy,1905,,Live
1414,Amherst County Confederate Monument,No specific honoree,Amherst,Amherst,VA,South,"37.585183,-79.051000",Monument,Courthouse Grounds,United Daughters of the Confederacy,1922,,Live
1415,Confederate Monument,No specific honoree,Appomattox,Appomattox,VA,South,"37.355700,-78.829567",Monument,Courthouse Grounds,Sons of Confederate Veterans,1905,,Live
1416,Confederate Monument,No specific honoree,Bedford,Bedford,VA,South,"37.334250,-79.522533",Monument,Courthouse Grounds,United Daughters of the Confederacy; United Confederate Veterans,1935,,Live
1417,Confederate Monument,No specific honoree,Berryville,Clarke,VA,South,"39.151631,-77.980826",Monument,Courthouse Grounds,Uknown,1900,,Live
1285,Jeb Stuart Road,"James Ewell Brown ""Jeb"" Stuart",Blackstone,Nottoway,VA,South,"36.994674,-77.944584",Highway / Roadway,Roads,Uknown,,,Live
2036,Jefferson Davis Elementary School,Jefferson Davis,Greenwood,Leflore,MS,South,"33.517070,-90.185941",School,Schools,Uknown,1907,,Live
626,Robert E. Lee Drive,Robert E. Lee,Greenwood,Leflore,MS,South,"33.545601,-90.184534",Highway / Roadway,Roads,Uknown,,,Live
678,Confederate Monument,No specific honoree,Grenada,Grenada,MS,South,"33.784817,-89.802333",Monument,Monument,Grenada County,1910,,Live
700,Confederate Monument,No specific honoree,Gulfport,Harrison,MS,South,"30.373050,-89.090467",Monument,Courthouse Grounds,"United Daughters of the Confederacy; Board of Supervisors of Harrison County, Mississippi",1911,,Live
648,Bedford Forrest Road,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,"31.169563,-89.293221",Highway / Roadway,Roads,Uknown,,,Live
601,Forrest County,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,"31.327125,-89.291282",County/Municipality,County/Municipality,Uknown,1908,,Live
679,Forrest County Confederate Memorial,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,"31.327563,-89.291463",Monument,Monument,United Daughters of the Confederacy,1910,,Live
726,North Forrest Elementary School,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,"31.413103,-89.328098",School,Schools,Uknown,,,Live
3016,North Forrest High School,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,"31.412846,-89.330182",School,Schools,Uknown,,,Live
631,Joseph E. Johnston Road,Joseph Eggleston Johnston,Moss Point,Jackson,MS,South,"30.348880,-88.485189",Highway / Roadway,Roads,Uknown,,,Live
644,Kirby Smith Road,Edmund Kirby Smith,Moss Point,Jackson,MS,South,"30.353388,-88.486377",Highway / Roadway,Roads,Uknown,,,Live
645,Magruder Road,John B. Magruder,Moss Point,Jackson,MS,South,"30.352766,-88.486587",Highway / Roadway,Roads,Uknown,,,Live
635,Pemberton Road,John C. Pemberton,Moss Point,Jackson,MS,South,"30.349628,-88.486139",Highway / Roadway,Roads,Uknown,,,Live
646,Pickett Road,George Pickett,Moss Point,Jackson,MS,South,"30.348198,-88.486202",Highway / Roadway,Roads,Uknown,,,Live
629,Robert E. Lee Road,Robert E. Lee,Moss Point,Jackson,MS,South,"30.343652,-88.487347",Highway / Roadway,Roads,Uknown,,,Live
630,S Van Dorn,Earl Van Dorn,Moss Point,Jackson,MS,South,"30.346587,-88.482411",Highway / Roadway,Roads,Uknown,,,Live
685,Confederate Monument,No specific honoree,Natchez,Adams,MS,South,"31.558294,-91.401060",Monument,Monument,"Confederate Memorial Association of Natchez County, Mississippi; Confederate Memorial Association of Adams County, Mississippi",1890,,Live
627,Robert E. Lee Drive,Robert E. Lee,New Albany,Union,MS,South,"34.500076,-89.038389",Highway / Roadway,Roads,Uknown,,,Live
686,Our Confederate Dead Confederate Memorial,No specific honoree,Okolona,Chickasaw,MS,South,"34.004194,-88.746679",Monument,Monument,United Daughters of the Confederacy,1905,,Live
2160,Confederate Monument,No specific honoree,Fort Craig,Socorro,NM,Not Applicable,"33.724983,-107.002483",Monument,Monument,United Daughters of the Confederacy,1936,,Live
872,Jeff Davis Peak,Jefferson Davis,Snake Range Mountains,White Pine,NV,North,"38.988616,-114.297865",Other,Parks/Trails,"Lieutenant Colonel Edward Steptoe, U.S. Army Corps of Topographical Engineers",1855,,Live
874,General Lee Avenue,Robert E. Lee,Brooklyn,Kings,NY,North,"40.608191,-74.027476",Highway / Roadway,Roads,Uknown,,,Live
875,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Brooklyn,Kings,NY,North,"40.606752,-74.030813",Highway / Roadway,Roads,Uknown,,,Live
1998,Robert E. Lee Barracks at West Point,Robert E. Lee,West Point,Orange,NY,North,"41.389342,-73.956536",Building,Buildings,U.S. Army,1962,,Live
663,Jeff Davis Road,Jefferson Davis,Leakesville,Greene,MS,South,"31.156058,-88.615774",Highway / Roadway,Roads,Uknown,,,Live
705,Confederate Monument,No specific honoree,Lexington,Holmes,MS,South,"33.112930,-90.053045",Monument,Courthouse Grounds,United Daughters of the Confederacy; United Confederate Veterans,1908,,Live
625,Robert E. Lee Street,Robert E. Lee,Lexington,Holmes,MS,South,"33.115087,-90.040056",Highway / Roadway,Roads,Uknown,,,Live
683,Confederate Monument,No specific honoree,Liberty,Amite,MS,South,"31.158678,-90.809088",Monument,Monument,Historical Association; Amite County Monument,1871,,Live
664,Jeff Davis Avenue,Jefferson Davis,Long Beach,Harrison,MS,South,"30.348290,-89.149984",Highway / Roadway,Roads,Uknown,,,Live
684,Confederate Monument,No specific honoree,Louisville,Winston,MS,South,"33.123516,-89.053260",Monument,Monument,J.P. Cagle; citizens of Winston County,1921,,Live
624,Robert E. Lee Road,Robert E. Lee,Lucedale,George,MS,South,"30.694967,-88.524189",Highway / Roadway,Roads,Uknown,,,Live
706,Confederate Memorial Monument,No specific honoree,Macon,Noxubee,MS,South,"33.106083,-88.560867",Monument,Courthouse Grounds,United Daughters of the Confederacy,1901,,Live
707,Confederate Monument,No specific honoree,Meridian,Lauderdale,MS,South,"32.365100,-88.699050",Monument,Courthouse Grounds,Lauderdale County,1912,,Live
649,Jeff Davis School Road,Jefferson Davis,Meridian,Lauderdale,MS,South,"32.347456,-88.568872",Highway / Roadway,Roads,Uknown,,,Live
1229,Stonewall Jackson Campground,"Thomas Jonathan ""Stonewall"" Jackson",Holliday,Archer,TX,South,"33.786852,-98.678798",Park,Parks/Trails,Uknown,,,Live
1151,Stonewall Road,"Thomas Jonathan ""Stonewall"" Jackson",Holliday,Archer,TX,South,"33.786665,-98.679892",Highway / Roadway,Roads,Uknown,,,Live
730,Confederate Dam,No specific honoree,Dillon,Beaverhead,MT,Not Applicable,"44.896705,-113.266073",Other,Parks/Trails,Uknown,,,Live
3030,Jeff Davis Creek,Jefferson Davis,Dillon,Beaverhead,MT,Not Applicable,"44.900434,-113.268233",Other,Parks/Trails,Uknown,,,Live
779,Confederate Soldiers Monument,No specific honoree,Albemarle,Stanly,NC,South,"35.349910,-80.201080",Monument,Monument,United Daughters of the Confederacy,1925,,Live
828,Confederate Soldiers Monument,No specific honoree,Asheboro,Randolph,NC,South,"35.706183,-79.813083",Monument,Courthouse Grounds,United Daughters of the Confederacy,1911,,Live
3142,Lee Sreet,Robert E. Lee,Mount Pleasant,Titus,TX,South,"33.156063,-94.966237",Highway / Roadway,Roads,Uknown,,,Live
2159,Confederate Monument,No specific honoree,Mount Vernon,Franklin,TX,South,"33.189194,-95.220944",Monument,Courthouse Grounds,United Confederate Veterans,,,Live
1103,Ector County,Mathew Duncan Ector,Odessa,Ector,TX,South,"31.847375,-102.368211",County/Municipality,County/Municipality,Uknown,1891,,Live
3125,Reagan Academic Magnet School,John Henninger Reagan,Odessa,Ector,TX,South,"31.870590,-102.348208",School,Schools,Uknown,1956,,Live
1230,John H. Reagan Park,John Henninger Reagan,Palestine,Anderson,TX,South,"31.757968,-95.625838",Park,Parks/Trails,Sons of Confederate Veterans,,,Live
1176,John H. Reagan Statue,John Henninger Reagan,Palestine,Anderson,TX,South,"31.758078,-95.626071",Monument,Monument,United Daughters of the Confederacy,1911,,Live
1104,Gray County,Peter W. Gray,Pampa,Gray,TX,South,"35.535538,-100.963077",County/Municipality,County/Municipality,Uknown,1902,,Live
1211,Confederate Monument,No specific honoree,Paris,Lamar,TX,South,"33.662265,-95.556995",Monument,Courthouse Grounds,United Daughters of the Confederacy,1903,,Live
1105,Reeves County,George R. Reeves,Pecos,Reeves,TX,South,"31.424172,-103.494257",County/Municipality,County/Municipality,State of Texas,1884,,Live
1106,Ochiltree County,William Beck Ochiltree,Perryton,Ochiltree,TX,South,"36.394837,-100.802148",County/Municipality,County/Municipality,Uknown,1889,,Live
190,Southeast General Lee Terrace,Robert E. Lee,Stuart,Martin,FL,South,"27.151992,-80.173694",Highway / Roadway,Roads,Uknown,,,Live
179,Baker County,James McNair Baker,Macclenny,Baker,FL,South,"30.354133,-82.273578",County/Municipality,County/Municipality,Uknown,1861,,Live
185,Robert E. Lee Lane,Robert E. Lee,Macclenny,Baker,FL,South,"30.250360,-82.151864",Highway / Roadway,Roads,Uknown,,,Live
205,Confederate Monument,No specific honoree,Madison,Madison,FL,South,"30.469833,-83.412483",Monument,Monument,United Daughters of the Confederacy,,,Live
227,Judah P. Benjamin Confederate Memorial at Gamble Plantation Historic State Park,Judah P. Benjamin,Manatee,Manatee,FL,South,"27.524262,-82.525993",Park,Parks/Trails,United Daughters of the Confederacy; Florida Board of Parks and Historic Memorials,1925,,Live
216,Confederate Monument,No specific honoree,Marianna,Jackson,FL,South,"30.773817,-85.226067",Monument,Courthouse Grounds,Uknown,1881,,Live
206,Confederate War Memorial,No specific honoree,Marianna,Jackson,FL,South,"30.774150,-85.228750",Monument,Monument,United Daughters of the Confederacy,1921,,Live
197,Confederate Memorial Day,No specific honoree,Tallahassee,Leon,FL,South,"30.437754,-84.282014",Holiday,Holiday,State of Florida,1895,,Live
1988,Confederate Monument,No specific honoree,Tallahassee,Leon,FL,South,"30.438059,-84.281274",Monument,Government Office Grounds,Uknown,1882,,Live
3005,Southeast Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Stuart,Martin,FL,South,"27.152457,-80.174780",Highway / Roadway,Roads,Uknown,,,Live
3172,Jefferson Davis Day,Jefferson Davis,Tallahassee,Leon,FL,South,"30.437874,-84.282143",Holiday,Holiday,State of Florida,1905,,Live
196,Robert E. Lee Day,Robert E. Lee,Tallahassee,Leon,FL,South,"30.438494,-84.282036",Holiday,Holiday,State of Florida,,,Live
3012,Jackson Lane,"Thomas Jonathan ""Stonewall"" Jackson",Andersonville,Sumter,GA,South,"32.201722,-84.138466",Highway / Roadway,Roads,Uknown,,,Live
259,Robert E. Lee Street,Robert E. Lee,Andersonville,Sumter,GA,South,"32.198984,-84.155191",Highway / Roadway,Roads,Uknown,,,Live
3013,Wirz Street,Henry Wirz,Andersonville,Sumter,GA,South,"32.195522,-84.141301",Highway / Roadway,Roads,Uknown,,,Live
404,Candler Hall at the University of Georgia,Allen D. Chandler,Athens,Clarke,GA,South,"33.956032,-83.376130",College,Buildings,Uknown,1901,,Live
405,Joseph E. Brown Hall at the University of Georgia,Joseph E. Brown,Athens,Clarke,GA,South,"33.953258,-83.376149",College,Buildings,Uknown,1932,,Live
2138,Winnie Davis Hall at the University of Georgia,Winnie Davis,Athens,Clarke,GA,South,"33.964006,-83.404004",College,Buildings,United Daughters of the Confederacy,1903,,Live
287,Early Street,Jubal Anderson Early,Savannah,Chatham,GA,South,"32.019155,-81.106111",Highway / Roadway,Roads,Uknown,,,Live
284,Hampton Street,Wade Hampton,Savannah,Chatham,GA,South,"32.014137,-81.108272",Highway / Roadway,Roads,Uknown,,,Live
281,Jackson Boulevard,"Thomas Jonathan ""Stonewall"" Jackson",Savannah,Chatham,GA,South,"32.013825,-81.100549",Highway / Roadway,Roads,Uknown,,,Live
289,Johnston Street,Joseph Eggleston Johnston,Savannah,Chatham,GA,South,"32.020839,-81.105642",Highway / Roadway,Roads,Uknown,,,Live
286,Lee Boulevard,Robert E. Lee,Savannah,Chatham,GA,South,"32.018381,-81.106422",Highway / Roadway,Roads,Uknown,,,Live
288,McLaws Street,Lafayette McLaws,Savannah,Chatham,GA,South,"32.020154,-81.106369",Highway / Roadway,Roads,Uknown,,,Live
285,Mosby Street,John Singleton Mosby,Savannah,Chatham,GA,South,"32.011178,-81.100832",Highway / Roadway,Roads,Uknown,,,Live
283,Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Savannah,Chatham,GA,South,"32.017067,-81.105364",Highway / Roadway,Roads,Uknown,,,Live
282,Wheeler Street,Joseph Wheeler,Savannah,Chatham,GA,South,"32.016500,-81.106507",Highway / Roadway,Roads,Uknown,,,Live
3141,City of Breckenridge,John C. Breckinridge,Breckenridge,Stephens,TX,South,"32.755936,-98.905250",City,County/Municipality,Uknown,1876,,Live
1829,Stephens County,Alexander Stephens,Breckenridge,Stephens,TX,South,"32.755819,-98.904515",County/Municipality,County/Municipality,Uknown,1861,,Live
1091,Terry County,Benjamin Franklin Terry,Brownfield,Terry,TX,South,"33.178608,-102.280566",County/Municipality,County/Municipality,Uknown,1904,,Live
1834,Robert E. Lee Youth Building,Robert E. Lee,Brownsville,Terry,TX,South,"25.899080,-97.494917",Building,Buildings,Uknown,,,Live
1092,Hemphill County,John Hemphill,Canadian,Hemphill,TX,South,"35.912797,-100.383172",County/Municipality,County/Municipality,Uknown,1877,,Live
1093,Randall County,Horace Randal,Canyon,Randall,TX,South,"34.979261,-101.928201",County/Municipality,County/Municipality,Uknown,1889,,Live
186,Robert E. Lee Road,Robert E. Lee,Tampa,Hillsborough,FL,South,"28.023578,-82.367168",Highway / Roadway,Roads,Uknown,,,Live
212,Confederate Monument,No specific honoree,White Springs,Hamilton,FL,South,"30.314883,-82.803733",Monument,Monument,Sons of Confederate Veterans,2002,,Live
3000,Lee Road,Robert E. Lee,Opelika,Lee,AL,South,"32.548755,-85.368786",Highway / Roadway,Roads,Uknown,,,Live
2107,John Tyler Morgan Monument,John Tyler Morgan,Oxford,Calhoun,AL,South,"33.614993,-85.828939",Monument,Monument,United Daughters of the Confederacy,1938,,Live
65,Dale County Confederate Soldiers Monument,No specific honoree,Ozark,Dale,AL,South,"31.458467,-85.640350",Monument,Monument,United Daughters of the Confederacy,1910,,Live
35,Jeb Stewart [sic] Place,"James Ewell Brown ""Jeb"" Stuart",Ozark,Dale,AL,South,"31.423742,-85.669376",Highway / Roadway,Roads,Uknown,,,Live
34,Stonewall Circle,"Thomas Jonathan ""Stonewall"" Jackson",Ozark,Dale,AL,South,"31.425819,-85.670013",Highway / Roadway,Roads,Uknown,,,Live
66,Confederate Monument,No specific honoree,Prattville,Autauga,AL,South,"32.463698,-86.475073",Monument,Monument,United Daughters of the Confederacy,1908,,Live
2230,Prattville Dragoons Monument I,No specific honoree,Prattville,Autauga,AL,South,"32.462617,-86.469176",Monument,Monument,United Daughters of the Confederacy,1916,,Live
67,Prattville Dragoons Monument II,No specific honoree,Prattville,Autauga,AL,South,"32.462561,-86.469191",Monument,Monument,Sons of Confederate Veterans,2002,,Live
1941,City of Milton Seal,No specific honoree,Milton,Santa Rosa,FL,South,"30.633336,-87.041270",Seal,Flags,City of Milton,2016,,Live
217,Confederate Monument,No specific honoree,Monticello,Jefferson,FL,South,"30.545400,-83.870150",Monument,Courthouse Grounds,Ladies Memorial Association of Jefferson County,1899,,Live
2136,Albert Sidney Johnston Monument,Albert Sidney Johnston,China Grove,Bexar,TX,South,"29.313517,-95.450267",Monument,Monument,United Daughters of the Confederacy,,,Live
1161,Confederate Soldier,No specific honoree,Clarksville,Red River,TX,South,"33.611350,-95.050200",Monument,Monument,Uknown,1912,,Live
1224,City of Cleburne,Patrick Cleburne,Cleburne,Johnson,TX,South,"32.347710,-97.383872",City,County/Municipality,Uknown,1871,,Live
100,Joe Wheeler State Park,Joseph Wheeler,Rogersville,Lauderdale,AL,South,"34.818236,-87.345549",Park,Parks/Trails,State of Alabama,1949,,Live
68,General Joseph Wheeler,Joseph Wheeler,Rogersville,Lauderdale,AL,South,"34.811697,-87.332484",Monument,Monument,Sons of Confederate Veterans,2006,,Live
751,Confederate Street,No specific honoree,Monroe,Union,NC,South,"34.986895,-80.518802",Highway / Roadway,Roads,Uknown,,,Live
807,Confederate Soldiers Monument,No specific honoree,Morganton,Burke,NC,South,"35.745629,-81.687789",Monument,Monument,Sons of Confederate Veterans,1918,,Live
808,Confederate Soldiers Monument,No specific honoree,Newton,Catawba,NC,South,"35.663398,-81.222139",Monument,Monument,United Daughters of the Confederacy,1907,,Live
734,Hoke County,Robert Hoke,Raeford,Hoke,NC,South,"35.017641,-79.223640",County/Municipality,County/Municipality,Uknown,1911,,Live
777,Confederate Memorial Day,No specific honoree,Raleigh,Wake,NC,South,"35.780558,-78.639145",Holiday,Holiday,Uknown,,,Live
390,Irwin County Confederate Monument,No specific honoree,Ocilla,Irwin,GA,South,"31.592069,-83.250810",Monument,Courthouse Grounds,United Daughters of the Confederacy,1911,,Live
2163,Confederate Monument,No specific honoree,Oglethorpe,Macon,GA,South,"32.293620,-84.060192",Monument,Courthouse Grounds,United Daughters of the Confederacy,1923,,Live
391,Houston County Confederate Monument,No specific honoree,Perry,Houston,GA,South,"32.458065,-83.733716",Monument,Courthouse Grounds,United Daughters of the Confederacy,1908,,Live
392,Confederate Monument,No specific honoree,Quitman,Brooks,GA,South,"30.785355,-83.560002",Monument,Courthouse Grounds,Ladies Memorial Association,1878,,Live
2082,Robert E. Lee Monument,Robert E. Lee,Richmond Hill,Bryan,GA,South,"31.945393,-81.305997",Monument,Monument,Uknown,,,Live
266,Robert E. Lee Drive,Robert E. Lee,Ringgold,Catoosa,GA,South,"34.926640,-85.163383",Highway / Roadway,Roads,Uknown,,,Live
2073,Jefferson Davis Highway Marker,Jefferson Davis,Rutledge,Morgan,GA,South,"33.627583,-83.666624",Marker,Monument,Uknown,,,Live
280,Beauregard Street,Pierre Gustave Toutant-Beauregard,Savannah,Chatham,GA,South,"32.013083,-81.101223",Highway / Roadway,Roads,Uknown,,,Live
159,City of Forrest City,Nathan Bedford Forrest,Forrest City,St. Francis,AR,South,"35.012199,-90.785838",City,County/Municipality,Uknown,1870,,Live
